Year,Month,Day,location,WindSpeed9am,Humidity9am,State
2015,1,9,Wellington,20,88,VIC
2015,1,10,Wellington,17,93,VIC
2015,1,11,Wellington,28,84,VIC
2015,1,12,Wellington,31,57,VIC
2015,1,13,Wellington,11,84,VIC
2015,1,14,Wellington,30,84,VIC
2015,1,15,Wellington,33,76,VIC
2015,1,16,Wellington,19,63,VIC
2015,1,17,Wellington,37,61,VIC
2015,1,18,Wellington,22,67,VIC
2015,1,19,Wellington,9,68,VIC
2015,1,20,Wellington,4,66,VIC
2015,1,21,Wellington,7,92,VIC
2015,1,22,Wellington,11,71,VIC
2015,1,23,Wellington,9,75,VIC
2015,1,24,Wellington,17,76,VIC
2015,1,25,Wellington,37,65,VIC
2015,1,26,Wellington,17,63,VIC
2015,1,27,Wellington,15,64,VIC
2015,1,28,Wellington,19,68,VIC
2015,1,29,Wellington,20,70,VIC
2015,1,30,Wellington,17,87,VIC
2015,1,31,Wellington,28,82,VIC
2015,2,1,Wellington,19,88,VIC
2015,2,2,Wellington,9,89,VIC
2015,2,3,Wellington,13,79,VIC
2015,2,4,Wellington,15,67,VIC
2015,2,5,Wellington,9,65,VIC
2015,2,6,Wellington,13,74,VIC
2015,2,7,Wellington,9,93,VIC
2015,2,8,Wellington,11,56,VIC
2015,2,11,Wellington,9,91,VIC
2015,2,12,Wellington,15,65,VIC
2015,2,13,Wellington,26,75,VIC
2015,2,14,Wellington,9,97,VIC
2015,2,15,Wellington,6,82,VIC
2015,2,16,Wellington,22,60,VIC
2015,2,17,Wellington,11,80,VIC
2015,2,18,Wellington,11,93,VIC
2015,2,19,Wellington,4,82,VIC
2015,2,20,Wellington,9,92,VIC
2015,2,21,Wellington,11,93,VIC
2015,2,22,Wellington,9,90,VIC
2015,2,23,Wellington,2,81,VIC
2015,2,24,Wellington,9,66,VIC
2015,2,25,Wellington,28,70,VIC
2015,2,26,Wellington,26,85,VIC
2015,2,27,Wellington,7,92,VIC
2015,2,28,Wellington,11,84,VIC
2015,3,1,Wellington,19,78,VIC
2015,3,2,Wellington,4,88,VIC
2015,3,3,Wellington,9,79,VIC
2015,3,4,Wellington,6,81,VIC
2015,3,5,Wellington,31,65,VIC
2015,3,6,Wellington,44,69,VIC
2015,3,7,Wellington,22,72,VIC
2015,3,8,Wellington,6,91,VIC
2015,3,9,Wellington,13,79,VIC
2015,3,10,Wellington,7,66,VIC
2015,3,11,Wellington,13,90,VIC
2015,3,12,Wellington,13,77,VIC
2015,3,13,Wellington,7,67,VIC
2015,3,14,Wellington,9,90,VIC
2015,3,15,Wellington,17,69,VIC
2015,3,16,Wellington,13,77,VIC
2015,3,17,Wellington,4,91,VIC
2015,3,18,Wellington,15,78,VIC
2015,3,19,Wellington,2,94,VIC
2015,3,20,Wellington,20,68,VIC
2015,3,21,Wellington,9,88,VIC
2015,3,22,Wellington,7,89,VIC
2015,3,23,Wellington,2,91,VIC
2015,3,24,Wellington,15,74,VIC
2015,3,25,Wellington,17,93,VIC
2015,3,26,Wellington,24,76,VIC
2015,3,27,Wellington,46,79,VIC
2015,3,28,Wellington,17,92,VIC
2015,3,29,Wellington,13,98,VIC
2015,3,30,Wellington,9,97,VIC
2015,3,31,Wellington,6,98,VIC
2015,4,1,Wellington,6,99,VIC
2015,4,2,Wellington,33,70,VIC
2015,4,3,Wellington,11,91,VIC
2015,4,4,Wellington,7,91,VIC
2015,4,5,Wellington,11,83,VIC
2015,4,6,Wellington,17,73,VIC
2015,4,7,Wellington,13,97,VIC
2015,4,8,Wellington,17,80,VIC
2015,4,9,Wellington,6,87,VIC
2015,4,10,Wellington,7,86,VIC
2015,4,11,Wellington,22,99,VIC
2015,4,12,Wellington,17,75,VIC
2015,4,13,Wellington,13,71,VIC
2015,4,14,Wellington,2,93,VIC
2015,4,15,Wellington,20,94,VIC
2015,4,16,Wellington,15,79,VIC
2015,4,17,Wellington,7,75,VIC
2015,4,18,Wellington,7,96,VIC
2015,4,19,Wellington,26,76,VIC
2015,4,20,Wellington,11,78,VIC
2015,4,21,Wellington,13,82,VIC
2015,4,22,Wellington,22,90,VIC
2015,4,23,Wellington,19,96,VIC
2015,4,24,Wellington,6,99,VIC
2015,4,25,Wellington,13,92,VIC
2015,4,26,Wellington,28,74,VIC
2015,4,27,Wellington,24,85,VIC
2015,4,28,Wellington,19,86,VIC
2015,4,29,Wellington,9,88,VIC
2015,4,30,Wellington,6,NA,VIC
2015,5,1,Wellington,2,NA,VIC
2015,5,2,Wellington,6,NA,VIC
2015,5,3,Wellington,11,NA,VIC
2015,5,4,Wellington,7,NA,VIC
2015,5,5,Wellington,13,NA,VIC
2015,5,6,Wellington,26,NA,VIC
2015,5,7,Wellington,35,NA,VIC
2015,5,8,Wellington,11,NA,VIC
2015,5,9,Wellington,19,NA,VIC
2015,5,10,Wellington,30,NA,VIC
2015,5,11,Wellington,35,NA,VIC
2015,5,12,Wellington,35,NA,VIC
2015,5,13,Wellington,33,81,VIC
2015,5,14,Wellington,20,84,VIC
2015,5,15,Wellington,17,91,VIC
2015,5,16,Wellington,7,80,VIC
2015,5,17,Wellington,13,99,VIC
2015,5,18,Wellington,9,99,VIC
2015,5,19,Wellington,0,98,VIC
2015,5,20,Wellington,9,75,VIC
2015,5,21,Wellington,22,93,VIC
2015,5,22,Wellington,11,84,VIC
2015,5,23,Wellington,11,83,VIC
2015,5,24,Wellington,NE,7,VIC
2015,5,25,Wellington,11,97,VIC
2015,5,26,Wellington,13,91,VIC
2015,5,27,Wellington,0,99,VIC
2015,5,28,Wellington,4,93,VIC
2015,5,29,Wellington,15,60,VIC
2015,5,30,Wellington,6,68,VIC
2015,5,31,Wellington,22,57,VIC
2015,6,1,Wellington,31,81,VIC
2015,6,2,Wellington,19,91,VIC
2015,6,3,Wellington,W,9,VIC
2015,6,4,Wellington,SE,9,VIC
2015,6,5,Wellington,9,94,VIC
2015,6,6,Wellington,11,81,VIC
2015,6,7,Wellington,11,89,VIC
2015,6,8,Wellington,24,60,VIC
2015,6,9,Wellington,19,79,VIC
2015,6,10,Wellington,13,90,VIC
2015,6,11,Wellington,11,90,VIC
2015,6,12,Wellington,13,99,VIC
2015,6,13,Wellington,11,99,VIC
2015,6,14,Wellington,7,99,VIC
2015,6,15,Wellington,6,99,VIC
2015,6,16,Wellington,9,99,VIC
2015,6,17,Wellington,6,98,VIC
2015,6,18,Wellington,22,96,VIC
2015,6,19,Wellington,15,90,VIC
2015,6,20,Wellington,19,90,VIC
2015,6,21,Wellington,11,83,VIC
2015,6,22,Wellington,E,11,VIC
2015,6,23,Wellington,E,15,VIC
2015,6,24,Wellington,9,96,VIC
2015,6,25,Wellington,7,86,VIC
2015,6,26,Wellington,15,87,VIC
2015,6,27,Wellington,7,97,VIC
2015,6,28,Wellington,11,83,VIC
2015,6,29,Wellington,7,96,VIC
2015,6,30,Wellington,15,82,VIC
2015,7,1,Wellington,9,89,VIC
2015,7,2,Wellington,22,83,VIC
2015,7,3,Wellington,13,92,VIC
2015,7,4,Wellington,20,71,VIC
2015,7,5,Wellington,9,80,VIC
2015,7,6,Wellington,2,85,VIC
2015,7,7,Wellington,7,98,VIC
2015,7,8,Wellington,0,99,VIC
2015,7,9,Wellington,ENE,13,VIC
2015,7,10,Wellington,2,96,VIC
2015,7,11,Wellington,11,72,VIC
2015,7,12,Wellington,26,87,VIC
2015,7,13,Wellington,28,85,VIC
2015,7,14,Wellington,20,81,VIC
2015,7,15,Wellington,7,96,VIC
2015,7,16,Wellington,13,92,VIC
2015,7,17,Wellington,22,95,VIC
2015,7,18,Wellington,7,88,VIC
2015,7,19,Wellington,WNW,9,VIC
2015,7,20,Wellington,E,13,VIC
2015,7,21,Wellington,E,11,VIC
2015,7,22,Wellington,19,72,VIC
2015,7,23,Wellington,9,92,VIC
2015,7,24,Wellington,0,99,VIC
2015,7,25,Wellington,15,70,VIC
2015,7,26,Wellington,37,66,VIC
2015,7,27,Wellington,33,84,VIC
2015,7,28,Wellington,20,89,VIC
2015,7,29,Wellington,7,90,VIC
2015,7,30,Wellington,NNW,7,VIC
2015,7,31,Wellington,7,86,VIC
2015,8,1,Wellington,26,72,VIC
2015,8,2,Wellington,11,89,VIC
2015,8,3,Wellington,22,90,VIC
2015,8,4,Wellington,17,86,VIC
2015,8,5,Wellington,24,89,VIC
2015,8,6,Wellington,17,92,VIC
2015,8,7,Wellington,9,95,VIC
2015,8,8,Wellington,9,89,VIC
2015,8,9,Wellington,13,98,VIC
2015,8,10,Wellington,7,87,VIC
2015,8,11,Wellington,7,68,VIC
2015,8,12,Wellington,4,78,VIC
2015,8,13,Wellington,22,94,VIC
2015,8,14,Wellington,9,77,VIC
2015,8,15,Wellington,7,98,VIC
2015,8,16,Wellington,13,99,VIC
2015,8,17,Wellington,11,88,VIC
2015,8,18,Wellington,24,85,VIC
2015,8,19,Wellington,SSE,6,VIC
2015,8,20,Wellington,E,9,VIC
2015,8,21,Wellington,2,86,VIC
2015,8,22,Wellington,7,78,VIC
2015,8,23,Wellington,11,88,VIC
2015,8,24,Wellington,11,91,VIC
2015,8,25,Wellington,15,98,VIC
2015,8,26,Wellington,9,84,VIC
2015,8,27,Wellington,0,99,VIC
2015,8,28,Wellington,20,85,VIC
2015,8,29,Wellington,35,78,VIC
2015,8,30,Wellington,11,84,VIC
2015,8,31,Wellington,15,80,VIC
2015,9,1,Wellington,9,86,VIC
2015,9,2,Wellington,6,95,VIC
2015,9,3,Wellington,15,88,VIC
2015,9,4,Wellington,19,77,VIC
2015,9,5,Wellington,13,84,VIC
2015,9,6,Wellington,15,85,VIC
2015,9,7,Wellington,33,61,VIC
2015,9,8,Wellington,30,81,VIC
2015,9,9,Wellington,9,84,VIC
2015,9,10,Wellington,19,85,VIC
2015,9,11,Wellington,6,99,VIC
2015,9,12,Wellington,13,70,VIC
2015,9,13,Wellington,7,73,VIC
2015,9,14,Wellington,6,76,VIC
2015,9,15,Wellington,17,94,VIC
2015,9,16,Wellington,22,84,VIC
2015,9,17,Wellington,20,71,VIC
2015,9,18,Wellington,15,83,VIC
2015,9,19,Wellington,2,81,VIC
2015,9,20,Wellington,7,86,VIC
2015,9,21,Wellington,6,86,VIC
2015,9,22,Wellington,24,75,VIC
2015,9,23,Wellington,15,58,VIC
2015,9,24,Wellington,17,77,VIC
2015,9,25,Wellington,7,77,VIC
2015,9,26,Wellington,6,91,VIC
2015,9,27,Wellington,7,99,VIC
2015,9,28,Wellington,9,86,VIC
2015,9,29,Wellington,31,63,VIC
2015,9,30,Wellington,13,78,VIC
2015,10,1,Wellington,9,75,VIC
2015,10,2,Wellington,11,79,VIC
2015,10,3,Wellington,9,64,VIC
2015,10,4,Wellington,28,57,VIC
2015,10,5,Wellington,11,85,VIC
2015,10,6,Wellington,17,35,VIC
2015,10,7,Wellington,15,64,VIC
2015,10,8,Wellington,6,87,VIC
2015,10,9,Wellington,9,91,VIC
2015,10,10,Wellington,7,89,VIC
2015,10,11,Wellington,11,73,VIC
2015,10,12,Wellington,15,93,VIC
2015,10,13,Wellington,11,89,VIC
2015,10,14,Wellington,2,98,VIC
2015,10,15,Wellington,7,87,VIC
2015,10,17,Wellington,7,81,VIC
2015,10,18,Wellington,7,80,VIC
2015,10,19,Wellington,9,85,VIC
2015,10,20,Wellington,9,100,VIC
2015,10,21,Wellington,7,86,VIC
2015,10,22,Wellington,20,95,VIC
2015,10,23,Wellington,13,90,VIC
2015,10,24,Wellington,6,82,VIC
2015,10,25,Wellington,9,99,VIC
2015,10,26,Wellington,48,65,VIC
2015,10,27,Wellington,31,50,VIC
2015,10,28,Wellington,4,79,VIC
2015,10,29,Wellington,6,86,VIC
2015,10,30,Wellington,7,99,VIC
2015,10,31,Wellington,7,70,VIC
2015,11,1,Wellington,11,57,VIC
2015,11,2,Wellington,15,83,VIC
2015,11,3,Wellington,7,65,VIC
2015,11,4,Wellington,44,77,VIC
2015,11,5,Wellington,6,84,VIC
2015,11,6,Wellington,22,87,VIC
2015,11,7,Wellington,30,66,VIC
2015,11,8,Wellington,6,75,VIC
2015,11,9,Wellington,11,69,VIC
2015,11,10,Wellington,19,79,VIC
2015,11,11,Wellington,6,97,VIC
2015,11,12,Wellington,4,94,VIC
2015,11,13,Wellington,33,77,VIC
2015,11,14,Wellington,20,72,VIC
2015,11,15,Wellington,6,72,VIC
2015,11,16,Wellington,7,77,VIC
2015,11,17,Wellington,4,77,VIC
2015,11,18,Wellington,9,71,VIC
2015,11,19,Wellington,22,51,VIC
2015,11,20,Wellington,15,88,VIC
2015,11,21,Wellington,30,78,VIC
2015,11,22,Wellington,9,72,VIC
2015,11,23,Wellington,24,70,VIC
2015,11,24,Wellington,17,72,VIC
2015,11,26,Wellington,44,67,VIC
2015,11,27,Wellington,35,56,VIC
2015,11,28,Wellington,9,69,VIC
2015,11,29,Wellington,13,74,VIC
2015,11,30,Wellington,4,65,VIC
2015,12,1,Wellington,20,69,VIC
2015,12,2,Wellington,30,67,VIC
2015,12,3,Wellington,13,71,VIC
2015,12,4,Wellington,13,69,VIC
2015,12,5,Wellington,13,71,VIC
2015,12,6,Wellington,28,80,VIC
2015,12,7,Wellington,44,72,VIC
2015,12,8,Wellington,17,76,VIC
2015,12,9,Wellington,31,69,VIC
2015,12,10,Wellington,9,66,VIC
2015,12,11,Wellington,30,59,VIC
2015,12,12,Wellington,22,66,VIC
2015,12,13,Wellington,6,72,VIC
2015,12,14,Wellington,9,56,VIC
2015,12,15,Wellington,6,80,VIC
2015,12,16,Wellington,15,82,VIC
2015,12,17,Wellington,7,87,VIC
2015,12,18,Wellington,13,51,VIC
2015,12,19,Wellington,9,80,VIC
2015,12,20,Wellington,17,22,VIC
2015,12,21,Wellington,28,66,VIC
2015,12,22,Wellington,22,62,VIC
2015,12,23,Wellington,6,67,VIC
2015,12,24,Wellington,9,88,VIC
2015,12,25,Wellington,4,59,VIC
2015,12,26,Wellington,31,92,VIC
2015,12,27,Wellington,20,62,VIC
2015,12,28,Wellington,9,57,VIC
2015,12,29,Wellington,11,67,VIC
2015,12,30,Wellington,17,71,VIC
2015,12,31,Wellington,7,63,VIC
2016,1,1,Wellington,13,51,VIC
2016,1,2,Wellington,13,96,VIC
2016,1,3,Wellington,24,89,VIC
2016,1,4,Wellington,30,85,VIC
2016,1,5,Wellington,22,84,VIC
2016,1,6,Wellington,20,82,VIC
2016,1,7,Wellington,9,88,VIC
2016,1,9,Wellington,17,80,VIC
2016,1,10,Wellington,11,86,VIC
2016,1,11,Wellington,9,72,VIC
2016,1,12,Wellington,9,73,VIC
2016,1,13,Wellington,13,76,VIC
2016,1,14,Wellington,31,67,VIC
2016,1,15,Wellington,17,65,VIC
2016,1,16,Wellington,6,73,VIC
2016,1,17,Wellington,9,77,VIC
2016,1,18,Wellington,6,97,VIC
2016,1,19,Wellington,6,62,VIC
2016,1,20,Wellington,9,91,VIC
2016,1,21,Wellington,9,91,VIC
2016,1,22,Wellington,11,90,VIC
2016,1,23,Wellington,20,86,VIC
2016,1,24,Wellington,17,80,VIC
2016,1,25,Wellington,19,80,VIC
2016,1,26,Wellington,7,91,VIC
2016,1,27,Wellington,9,95,VIC
2016,1,28,Wellington,6,77,VIC
2016,1,29,Wellington,9,72,VIC
2016,1,30,Wellington,9,98,VIC
2016,1,31,Wellington,6,90,VIC
2016,2,1,Wellington,17,70,VIC
2016,2,2,Wellington,6,83,VIC
2016,2,3,Wellington,11,81,VIC
2016,2,4,Wellington,15,81,VIC
2016,2,5,Wellington,11,70,VIC
2016,2,6,Wellington,9,75,VIC
2016,2,7,Wellington,7,98,VIC
2016,2,8,Wellington,20,75,VIC
2016,2,9,Wellington,9,85,VIC
2016,2,10,Wellington,17,97,VIC
2016,2,11,Wellington,11,73,VIC
2016,2,12,Wellington,7,82,VIC
2016,2,13,Wellington,9,98,VIC
2016,2,14,Wellington,24,73,VIC
2016,2,15,Wellington,11,73,VIC
2016,2,16,Wellington,20,68,VIC
2016,2,17,Wellington,26,79,VIC
2016,2,18,Wellington,20,84,VIC
2016,2,19,Wellington,20,86,VIC
2016,2,20,Wellington,11,63,VIC
2016,2,21,Wellington,7,79,VIC
2016,2,22,Wellington,11,96,VIC
2016,2,23,Wellington,6,69,VIC
2016,2,24,Wellington,9,67,VIC
2016,2,25,Wellington,13,87,VIC
2016,2,26,Wellington,28,65,VIC
2016,2,27,Wellington,17,84,VIC
2016,2,28,Wellington,11,82,VIC
2016,2,29,Wellington,13,82,VIC
2016,3,1,Wellington,6,88,VIC
2016,3,2,Wellington,11,74,VIC
2016,3,3,Wellington,15,86,VIC
2016,3,4,Wellington,7,94,VIC
2016,3,5,Wellington,13,83,VIC
2016,3,6,Wellington,2,83,VIC
2016,3,7,Wellington,7,93,VIC
2016,3,8,Wellington,17,90,VIC
2016,3,9,Wellington,9,87,VIC
2016,3,10,Wellington,17,96,VIC
2016,3,11,Wellington,13,91,VIC
2016,3,12,Wellington,13,92,VIC
2016,3,13,Wellington,9,93,VIC
2016,3,14,Wellington,17,89,VIC
2016,3,15,Wellington,30,79,VIC
2016,3,16,Wellington,22,69,VIC
2016,3,17,Wellington,6,94,VIC
2016,3,18,Wellington,9,95,VIC
2016,3,19,Wellington,11,84,VIC
2016,3,20,Wellington,13,81,VIC
2016,3,21,Wellington,9,98,VIC
2016,3,22,Wellington,2,98,VIC
2016,3,23,Wellington,9,98,VIC
2016,3,24,Wellington,6,92,VIC
2016,3,25,Wellington,9,85,VIC
2016,3,26,Wellington,9,86,VIC
2016,3,27,Wellington,11,88,VIC
2016,3,28,Wellington,0,78,VIC
2016,3,29,Wellington,2,77,VIC
2016,3,30,Wellington,28,95,VIC
2016,3,31,Wellington,13,74,VIC
2016,4,1,Wellington,7,98,VIC
2016,4,2,Wellington,24,53,VIC
2016,4,3,Wellington,15,71,VIC
2016,4,4,Wellington,6,88,VIC
2016,4,5,Wellington,7,98,VIC
2016,4,6,Wellington,9,93,VIC
2016,4,7,Wellington,15,82,VIC
2016,4,8,Wellington,7,97,VIC
2016,4,9,Wellington,15,79,VIC
2016,4,10,Wellington,7,78,VIC
2016,4,11,Wellington,30,82,VIC
2016,4,12,Wellington,17,88,VIC
2016,4,13,Wellington,4,88,VIC
2016,4,14,Wellington,7,88,VIC
2016,4,15,Wellington,11,92,VIC
2016,4,16,Wellington,11,83,VIC
2016,4,17,Wellington,11,74,VIC
2016,4,18,Wellington,6,98,VIC
2016,4,19,Wellington,7,88,VIC
2016,4,20,Wellington,9,74,VIC
2016,4,21,Wellington,11,81,VIC
2016,4,22,Wellington,24,83,VIC
2016,4,23,Wellington,15,78,VIC
2016,4,24,Wellington,11,99,VIC
2016,4,25,Wellington,13,99,VIC
2016,4,26,Wellington,11,90,VIC
2016,4,27,Wellington,7,94,VIC
2016,4,28,Wellington,9,74,VIC
2016,4,29,Wellington,6,58,VIC
2016,4,30,Wellington,7,99,VIC
2016,5,1,Wellington,33,57,VIC
2016,5,2,Wellington,19,61,VIC
2016,5,3,Wellington,46,42,VIC
2016,5,4,Wellington,19,53,VIC
2016,5,5,Wellington,6,74,VIC
2016,5,6,Wellington,13,67,VIC
2016,5,7,Wellington,6,99,VIC
2016,5,8,Wellington,6,97,VIC
2016,5,9,Wellington,4,99,VIC
2016,5,10,Wellington,7,71,VIC
2016,5,11,Wellington,39,70,VIC
2016,5,12,Wellington,44,68,VIC
2016,5,13,Wellington,24,64,VIC
2016,5,14,Wellington,6,79,VIC
2016,5,15,Wellington,19,46,VIC
2016,5,16,Wellington,7,93,VIC
2016,5,17,Wellington,44,47,VIC
2016,5,18,Wellington,6,82,VIC
2016,5,19,Wellington,13,56,VIC
2016,5,20,Wellington,11,81,VIC
2016,5,21,Wellington,6,98,VIC
2016,5,22,Wellington,6,99,VIC
2016,5,23,Wellington,41,74,VIC
2016,5,24,Wellington,26,91,VIC
2016,5,25,Wellington,4,86,VIC
2016,5,26,Wellington,0,96,VIC
2016,5,27,Wellington,33,86,VIC
2016,5,28,Wellington,20,86,VIC
2016,5,29,Wellington,24,84,VIC
2016,5,30,Wellington,11,87,VIC
2016,5,31,Wellington,6,94,VIC
2016,6,1,Wellington,0,99,VIC
2016,6,2,Wellington,7,95,VIC
2016,6,3,Wellington,6,99,VIC
2016,6,4,Wellington,0,99,VIC
2016,6,5,Wellington,9,99,VIC
2016,6,6,Wellington,17,85,VIC
2016,6,7,Wellington,22,81,VIC
2016,6,8,Wellington,15,78,VIC
2016,6,9,Wellington,7,95,VIC
2016,6,10,Wellington,24,72,VIC
2016,6,11,Wellington,24,66,VIC
2016,6,12,Wellington,9,91,VIC
2016,6,13,Wellington,11,91,VIC
2016,6,14,Wellington,WSW,22,VIC
2016,6,15,Wellington,15,84,VIC
2016,6,16,Wellington,NE,9,VIC
2016,6,17,Wellington,13,97,VIC
2016,6,18,Wellington,15,88,VIC
2016,6,19,Wellington,0,98,VIC
2016,6,20,Wellington,22,97,VIC
2016,6,21,Wellington,19,80,VIC
2016,6,22,Wellington,39,64,VIC
2016,6,23,Wellington,33,53,VIC
2016,6,24,Wellington,9,98,VIC
2016,6,25,Wellington,22,89,VIC
2016,6,26,Wellington,13,84,VIC
2016,6,27,Wellington,15,77,VIC
2016,6,28,Wellington,13,82,VIC
2016,6,29,Wellington,6,94,VIC
2016,6,30,Wellington,11,96,VIC
2016,7,1,Wellington,26,90,VIC
2016,7,2,Wellington,17,79,VIC
2016,7,3,Wellington,6,80,VIC
2016,7,4,Wellington,6,94,VIC
2016,7,5,Wellington,9,93,VIC
2016,7,6,Wellington,35,93,VIC
2016,7,7,Wellington,11,96,VIC
2016,7,8,Wellington,7,98,VIC
2016,7,9,Wellington,7,96,VIC
2016,7,10,Wellington,0,99,VIC
2016,7,11,Wellington,19,81,VIC
2016,7,12,Wellington,26,60,VIC
2016,7,13,Wellington,50,70,VIC
2016,7,14,Wellington,30,60,VIC
2016,7,15,Wellington,19,76,VIC
2016,7,16,Wellington,13,88,VIC
2016,7,17,Wellington,ESE,7,VIC
2016,7,18,Wellington,6,81,VIC
2016,7,19,Wellington,17,77,VIC
2016,7,20,Wellington,7,95,VIC
2016,7,21,Wellington,6,99,VIC
2016,7,22,Wellington,13,92,VIC
2016,7,23,Wellington,46,80,VIC
2016,7,24,Wellington,NW,28,VIC
2016,7,25,Wellington,9,84,VIC
2016,7,26,Wellington,22,57,VIC
2016,7,27,Wellington,17,74,VIC
2016,7,28,Wellington,24,69,VIC
2016,7,29,Wellington,15,67,VIC
2016,7,30,Wellington,9,92,VIC
2016,7,31,Wellington,17,86,VIC
2016,8,1,Wellington,7,94,VIC
2016,8,2,Wellington,19,81,VIC
2016,8,3,Wellington,15,89,VIC
2016,8,4,Wellington,9,98,VIC
2016,8,5,Wellington,6,99,VIC
2016,8,6,Wellington,9,87,VIC
2016,8,7,Wellington,9,91,VIC
2016,8,8,Wellington,9,96,VIC
2016,8,9,Wellington,6,99,VIC
2016,8,10,Wellington,7,67,VIC
2016,8,11,Wellington,13,68,VIC
2016,8,12,Wellington,7,81,VIC
2016,8,13,Wellington,11,76,VIC
2016,8,14,Wellington,22,80,VIC
2016,8,15,Wellington,9,81,VIC
2016,8,16,Wellington,6,99,VIC
2016,8,17,Wellington,11,82,VIC
2016,8,18,Wellington,9,97,VIC
2016,8,19,Wellington,31,59,VIC
2016,8,20,Wellington,15,77,VIC
2016,8,21,Wellington,20,72,VIC
2016,8,22,Wellington,7,84,VIC
2016,8,23,Wellington,15,76,VIC
2016,8,24,Wellington,13,98,VIC
2016,8,25,Wellington,20,85,VIC
2016,8,26,Wellington,20,83,VIC
2016,8,27,Wellington,9,71,VIC
2016,8,28,Wellington,13,60,VIC
2016,8,29,Wellington,4,99,VIC
2016,8,30,Wellington,7,94,VIC
2016,8,31,Wellington,9,98,VIC
2016,9,1,Wellington,17,89,VIC
2016,9,2,Wellington,9,95,VIC
2016,9,3,Wellington,20,95,VIC
2016,9,4,Wellington,28,76,VIC
2016,9,5,Wellington,4,74,VIC
2016,9,6,Wellington,9,86,VIC
2016,9,7,Wellington,17,82,VIC
2016,9,8,Wellington,11,98,VIC
2016,9,9,Wellington,15,70,VIC
2016,9,10,Wellington,15,90,VIC
2016,9,11,Wellington,9,79,VIC
2016,9,12,Wellington,9,88,VIC
2016,9,13,Wellington,30,81,VIC
2016,9,15,Wellington,17,72,VIC
2016,9,16,Wellington,19,74,VIC
2016,9,17,Wellington,0,83,VIC
2016,9,18,Wellington,17,90,VIC
2016,9,19,Wellington,24,81,VIC
2016,9,20,Wellington,15,67,VIC
2016,9,21,Wellington,7,90,VIC
2016,9,22,Wellington,15,95,VIC
2016,9,23,Wellington,9,80,VIC
2016,9,24,Wellington,2,99,VIC
2016,9,25,Wellington,31,74,VIC
2016,9,26,Wellington,9,69,VIC
2016,9,27,Wellington,28,76,VIC
2016,9,28,Wellington,7,78,VIC
2016,9,29,Wellington,30,77,VIC
2016,9,30,Wellington,11,77,VIC
2016,10,2,Wellington,11,75,VIC
2016,10,3,Wellington,24,79,VIC
2016,10,4,Wellington,31,69,VIC
2016,10,5,Wellington,41,59,VIC
2016,10,6,Wellington,30,64,VIC
2016,10,7,Wellington,20,38,VIC
2016,10,8,Wellington,15,70,VIC
2016,10,9,Wellington,7,79,VIC
2016,10,11,Wellington,30,80,VIC
2016,10,12,Wellington,26,70,VIC
2016,10,13,Wellington,17,75,VIC
2016,10,14,Wellington,7,89,VIC
2016,10,15,Wellington,7,69,VIC
2016,10,16,Wellington,28,45,VIC
2016,10,17,Wellington,35,72,VIC
2016,10,18,Wellington,19,81,VIC
2016,10,19,Wellington,19,75,VIC
2016,10,20,Wellington,9,75,VIC
2016,10,21,Wellington,11,48,VIC
2016,10,22,Wellington,26,74,VIC
2016,10,23,Wellington,15,77,VIC
2016,10,24,Wellington,15,78,VIC
2016,10,25,Wellington,7,98,VIC
2016,10,26,Wellington,15,69,VIC
2016,10,27,Wellington,20,63,VIC
2016,10,28,Wellington,11,76,VIC
2016,10,29,Wellington,4,88,VIC
2016,10,30,Wellington,7,87,VIC
2016,10,31,Wellington,39,51,VIC
2016,11,1,Wellington,30,56,VIC
2016,11,2,Wellington,31,64,VIC
2016,11,3,Wellington,22,63,VIC
2016,11,4,Wellington,7,98,VIC
2016,11,5,Wellington,54,62,VIC
2016,11,6,Wellington,35,69,VIC
2016,11,7,Wellington,11,53,VIC
2016,11,8,Wellington,9,75,VIC
2016,11,9,Wellington,13,70,VIC
2016,11,10,Wellington,11,91,VIC
2016,11,11,Wellington,13,74,VIC
2016,11,12,Wellington,9,78,VIC
2016,11,13,Wellington,22,59,VIC
2016,11,14,Wellington,19,76,VIC
2016,11,15,Wellington,30,73,VIC
2016,11,16,Wellington,26,75,VIC
2016,11,17,Wellington,9,96,VIC
2016,11,18,Wellington,20,74,VIC
2016,11,19,Wellington,13,67,VIC
2016,11,20,Wellington,7,77,VIC
2016,11,21,Wellington,4,72,VIC
2016,11,22,Wellington,13,93,VIC
2016,11,23,Wellington,11,96,VIC
2016,11,24,Wellington,19,86,VIC
2016,11,25,Wellington,30,63,VIC
2016,11,26,Wellington,26,70,VIC
2016,11,27,Wellington,22,72,VIC
2016,11,28,Wellington,7,92,VIC
2016,11,29,Wellington,4,77,VIC
2016,11,30,Wellington,6,77,VIC
2016,12,1,Wellington,22,69,VIC
2016,12,2,Wellington,13,80,VIC
2016,12,3,Wellington,9,62,VIC
2016,12,4,Wellington,4,79,VIC
2016,12,5,Wellington,19,70,VIC
2016,12,6,Wellington,7,80,VIC
2016,12,7,Wellington,7,68,VIC
2016,12,8,Wellington,6,79,VIC
2016,12,9,Wellington,33,67,VIC
2016,12,10,Wellington,19,72,VIC
2016,12,11,Wellington,7,70,VIC
2016,12,12,Wellington,6,69,VIC
2016,12,13,Wellington,6,58,VIC
