Day,Month,Year,Humidity9am,State,Suburb,location
19,5,2009,62,VIC,Bendigo,Greater Bendigo
20,5,2009,58,VIC,Bendigo,Greater Bendigo
21,5,2009,55,VIC,Bendigo,Greater Bendigo
22,5,2009,63,VIC,Bendigo,Greater Bendigo
23,5,2009,50,VIC,Bendigo,Greater Bendigo
24,5,2009,62,VIC,Bendigo,Greater Bendigo
25,5,2009,61,VIC,Bendigo,Greater Bendigo
26,5,2009,83,VIC,Bendigo,Greater Bendigo
27,5,2009,87,VIC,Bendigo,Greater Bendigo
28,5,2009,73,VIC,Bendigo,Greater Bendigo
29,5,2009,79,VIC,Bendigo,Greater Bendigo
30,5,2009,80,VIC,Bendigo,Greater Bendigo
31,5,2009,72,VIC,Bendigo,Greater Bendigo
1,6,2009,85,VIC,Bendigo,Greater Bendigo
2,6,2009,95,VIC,Bendigo,Greater Bendigo
3,6,2009,94,VIC,Bendigo,Greater Bendigo
4,6,2009,97,VIC,Bendigo,Greater Bendigo
5,6,2009,95,VIC,Bendigo,Greater Bendigo
6,6,2009,100,VIC,Bendigo,Greater Bendigo
7,6,2009,99,VIC,Bendigo,Greater Bendigo
8,6,2009,90,VIC,Bendigo,Greater Bendigo
9,6,2009,95,VIC,Bendigo,Greater Bendigo
10,6,2009,79,VIC,Bendigo,Greater Bendigo
11,6,2009,83,VIC,Bendigo,Greater Bendigo
12,6,2009,39,VIC,Bendigo,Greater Bendigo
13,6,2009,88,VIC,Bendigo,Greater Bendigo
14,6,2009,84,VIC,Bendigo,Greater Bendigo
15,6,2009,87,VIC,Bendigo,Greater Bendigo
16,6,2009,84,VIC,Bendigo,Greater Bendigo
17,6,2009,95,VIC,Bendigo,Greater Bendigo
18,6,2009,95,VIC,Bendigo,Greater Bendigo
19,6,2009,88,VIC,Bendigo,Greater Bendigo
20,6,2009,72,VIC,Bendigo,Greater Bendigo
21,6,2009,97,VIC,Bendigo,Greater Bendigo
22,6,2009,92,VIC,Bendigo,Greater Bendigo
23,6,2009,95,VIC,Bendigo,Greater Bendigo
24,6,2009,97,VIC,Bendigo,Greater Bendigo
25,6,2009,99,VIC,Bendigo,Greater Bendigo
26,6,2009,100,VIC,Bendigo,Greater Bendigo
27,6,2009,83,VIC,Bendigo,Greater Bendigo
28,6,2009,95,VIC,Bendigo,Greater Bendigo
29,6,2009,92,VIC,Bendigo,Greater Bendigo
30,6,2009,76,VIC,Bendigo,Greater Bendigo
1,7,2009,88,VIC,Bendigo,Greater Bendigo
2,7,2009,89,VIC,Bendigo,Greater Bendigo
3,7,2009,78,VIC,Bendigo,Greater Bendigo
4,7,2009,88,VIC,Bendigo,Greater Bendigo
5,7,2009,78,VIC,Bendigo,Greater Bendigo
6,7,2009,92,VIC,Bendigo,Greater Bendigo
7,7,2009,90,VIC,Bendigo,Greater Bendigo
8,7,2009,76,VIC,Bendigo,Greater Bendigo
9,7,2009,82,VIC,Bendigo,Greater Bendigo
10,7,2009,91,VIC,Bendigo,Greater Bendigo
11,7,2009,87,VIC,Bendigo,Greater Bendigo
12,7,2009,87,VIC,Bendigo,Greater Bendigo
13,7,2009,97,VIC,Bendigo,Greater Bendigo
14,7,2009,99,VIC,Bendigo,Greater Bendigo
15,7,2009,97,VIC,Bendigo,Greater Bendigo
16,7,2009,80,VIC,Bendigo,Greater Bendigo
17,7,2009,92,VIC,Bendigo,Greater Bendigo
18,7,2009,97,VIC,Bendigo,Greater Bendigo
19,7,2009,83,VIC,Bendigo,Greater Bendigo
20,7,2009,59,VIC,Bendigo,Greater Bendigo
21,7,2009,71,VIC,Bendigo,Greater Bendigo
22,7,2009,75,VIC,Bendigo,Greater Bendigo
23,7,2009,79,VIC,Bendigo,Greater Bendigo
24,7,2009,94,VIC,Bendigo,Greater Bendigo
25,7,2009,73,VIC,Bendigo,Greater Bendigo
26,7,2009,93,VIC,Bendigo,Greater Bendigo
27,7,2009,95,VIC,Bendigo,Greater Bendigo
28,7,2009,100,VIC,Bendigo,Greater Bendigo
29,7,2009,99,VIC,Bendigo,Greater Bendigo
30,7,2009,99,VIC,Bendigo,Greater Bendigo
31,7,2009,100,VIC,Bendigo,Greater Bendigo
1,8,2009,94,VIC,Bendigo,Greater Bendigo
2,8,2009,96,VIC,Bendigo,Greater Bendigo
3,8,2009,70,VIC,Bendigo,Greater Bendigo
4,8,2009,74,VIC,Bendigo,Greater Bendigo
5,8,2009,99,VIC,Bendigo,Greater Bendigo
6,8,2009,71,VIC,Bendigo,Greater Bendigo
7,8,2009,69,VIC,Bendigo,Greater Bendigo
8,8,2009,39,VIC,Bendigo,Greater Bendigo
9,8,2009,88,VIC,Bendigo,Greater Bendigo
10,8,2009,81,VIC,Bendigo,Greater Bendigo
11,8,2009,67,VIC,Bendigo,Greater Bendigo
12,8,2009,91,VIC,Bendigo,Greater Bendigo
13,8,2009,94,VIC,Bendigo,Greater Bendigo
14,8,2009,93,VIC,Bendigo,Greater Bendigo
15,8,2009,90,VIC,Bendigo,Greater Bendigo
16,8,2009,79,VIC,Bendigo,Greater Bendigo
17,8,2009,77,VIC,Bendigo,Greater Bendigo
18,8,2009,88,VIC,Bendigo,Greater Bendigo
19,8,2009,81,VIC,Bendigo,Greater Bendigo
20,8,2009,90,VIC,Bendigo,Greater Bendigo
21,8,2009,55,VIC,Bendigo,Greater Bendigo
22,8,2009,86,VIC,Bendigo,Greater Bendigo
23,8,2009,100,VIC,Bendigo,Greater Bendigo
24,8,2009,71,VIC,Bendigo,Greater Bendigo
25,8,2009,82,VIC,Bendigo,Greater Bendigo
26,8,2009,88,VIC,Bendigo,Greater Bendigo
27,8,2009,74,VIC,Bendigo,Greater Bendigo
28,8,2009,84,VIC,Bendigo,Greater Bendigo
29,8,2009,90,VIC,Bendigo,Greater Bendigo
30,8,2009,76,VIC,Bendigo,Greater Bendigo
31,8,2009,95,VIC,Bendigo,Greater Bendigo
1,9,2009,84,VIC,Bendigo,Greater Bendigo
2,9,2009,65,VIC,Bendigo,Greater Bendigo
3,9,2009,54,VIC,Bendigo,Greater Bendigo
4,9,2009,81,VIC,Bendigo,Greater Bendigo
5,9,2009,94,VIC,Bendigo,Greater Bendigo
6,9,2009,71,VIC,Bendigo,Greater Bendigo
7,9,2009,76,VIC,Bendigo,Greater Bendigo
8,9,2009,70,VIC,Bendigo,Greater Bendigo
9,9,2009,69,VIC,Bendigo,Greater Bendigo
10,9,2009,63,VIC,Bendigo,Greater Bendigo
11,9,2009,64,VIC,Bendigo,Greater Bendigo
12,9,2009,47,VIC,Bendigo,Greater Bendigo
13,9,2009,88,VIC,Bendigo,Greater Bendigo
14,9,2009,56,VIC,Bendigo,Greater Bendigo
15,9,2009,52,VIC,Bendigo,Greater Bendigo
16,9,2009,51,VIC,Bendigo,Greater Bendigo
17,9,2009,79,VIC,Bendigo,Greater Bendigo
18,9,2009,64,VIC,Bendigo,Greater Bendigo
19,9,2009,53,VIC,Bendigo,Greater Bendigo
20,9,2009,74,VIC,Bendigo,Greater Bendigo
21,9,2009,66,VIC,Bendigo,Greater Bendigo
22,9,2009,93,VIC,Bendigo,Greater Bendigo
23,9,2009,71,VIC,Bendigo,Greater Bendigo
24,9,2009,85,VIC,Bendigo,Greater Bendigo
25,9,2009,76,VIC,Bendigo,Greater Bendigo
26,9,2009,78,VIC,Bendigo,Greater Bendigo
27,9,2009,60,VIC,Bendigo,Greater Bendigo
28,9,2009,71,VIC,Bendigo,Greater Bendigo
29,9,2009,64,VIC,Bendigo,Greater Bendigo
30,9,2009,53,VIC,Bendigo,Greater Bendigo
1,10,2009,49,VIC,Bendigo,Greater Bendigo
2,10,2009,88,VIC,Bendigo,Greater Bendigo
3,10,2009,52,VIC,Bendigo,Greater Bendigo
4,10,2009,96,VIC,Bendigo,Greater Bendigo
5,10,2009,65,VIC,Bendigo,Greater Bendigo
6,10,2009,68,VIC,Bendigo,Greater Bendigo
7,10,2009,61,VIC,Bendigo,Greater Bendigo
8,10,2009,65,VIC,Bendigo,Greater Bendigo
9,10,2009,60,VIC,Bendigo,Greater Bendigo
10,10,2009,55,VIC,Bendigo,Greater Bendigo
11,10,2009,65,VIC,Bendigo,Greater Bendigo
12,10,2009,69,VIC,Bendigo,Greater Bendigo
13,10,2009,89,VIC,Bendigo,Greater Bendigo
14,10,2009,81,VIC,Bendigo,Greater Bendigo
15,10,2009,86,VIC,Bendigo,Greater Bendigo
16,10,2009,84,VIC,Bendigo,Greater Bendigo
17,10,2009,74,VIC,Bendigo,Greater Bendigo
18,10,2009,57,VIC,Bendigo,Greater Bendigo
19,10,2009,64,VIC,Bendigo,Greater Bendigo
20,10,2009,45,VIC,Bendigo,Greater Bendigo
21,10,2009,69,VIC,Bendigo,Greater Bendigo
22,10,2009,60,VIC,Bendigo,Greater Bendigo
23,10,2009,66,VIC,Bendigo,Greater Bendigo
24,10,2009,47,VIC,Bendigo,Greater Bendigo
25,10,2009,60,VIC,Bendigo,Greater Bendigo
26,10,2009,54,VIC,Bendigo,Greater Bendigo
27,10,2009,55,VIC,Bendigo,Greater Bendigo
28,10,2009,53,VIC,Bendigo,Greater Bendigo
29,10,2009,53,VIC,Bendigo,Greater Bendigo
30,10,2009,65,VIC,Bendigo,Greater Bendigo
31,10,2009,61,VIC,Bendigo,Greater Bendigo
1,11,2009,60,VIC,Bendigo,Greater Bendigo
2,11,2009,39,VIC,Bendigo,Greater Bendigo
3,11,2009,58,VIC,Bendigo,Greater Bendigo
4,11,2009,60,VIC,Bendigo,Greater Bendigo
5,11,2009,53,VIC,Bendigo,Greater Bendigo
6,11,2009,53,VIC,Bendigo,Greater Bendigo
7,11,2009,52,VIC,Bendigo,Greater Bendigo
8,11,2009,44,VIC,Bendigo,Greater Bendigo
9,11,2009,40,VIC,Bendigo,Greater Bendigo
10,11,2009,28,VIC,Bendigo,Greater Bendigo
11,11,2009,32,VIC,Bendigo,Greater Bendigo
12,11,2009,26,VIC,Bendigo,Greater Bendigo
13,11,2009,47,VIC,Bendigo,Greater Bendigo
14,11,2009,47,VIC,Bendigo,Greater Bendigo
15,11,2009,31,VIC,Bendigo,Greater Bendigo
16,11,2009,30,VIC,Bendigo,Greater Bendigo
17,11,2009,55,VIC,Bendigo,Greater Bendigo
18,11,2009,46,VIC,Bendigo,Greater Bendigo
19,11,2009,20,VIC,Bendigo,Greater Bendigo
20,11,2009,19,VIC,Bendigo,Greater Bendigo
21,11,2009,82,VIC,Bendigo,Greater Bendigo
22,11,2009,87,VIC,Bendigo,Greater Bendigo
23,11,2009,50,VIC,Bendigo,Greater Bendigo
24,11,2009,46,VIC,Bendigo,Greater Bendigo
25,11,2009,36,VIC,Bendigo,Greater Bendigo
26,11,2009,88,VIC,Bendigo,Greater Bendigo
27,11,2009,95,VIC,Bendigo,Greater Bendigo
28,11,2009,64,VIC,Bendigo,Greater Bendigo
29,11,2009,74,VIC,Bendigo,Greater Bendigo
30,11,2009,63,VIC,Bendigo,Greater Bendigo
1,12,2009,51,VIC,Bendigo,Greater Bendigo
2,12,2009,51,VIC,Bendigo,Greater Bendigo
3,12,2009,33,VIC,Bendigo,Greater Bendigo
4,12,2009,47,VIC,Bendigo,Greater Bendigo
5,12,2009,61,VIC,Bendigo,Greater Bendigo
6,12,2009,58,VIC,Bendigo,Greater Bendigo
7,12,2009,57,VIC,Bendigo,Greater Bendigo
8,12,2009,89,VIC,Bendigo,Greater Bendigo
9,12,2009,51,VIC,Bendigo,Greater Bendigo
10,12,2009,50,VIC,Bendigo,Greater Bendigo
11,12,2009,58,VIC,Bendigo,Greater Bendigo
12,12,2009,61,VIC,Bendigo,Greater Bendigo
13,12,2009,61,VIC,Bendigo,Greater Bendigo
14,12,2009,51,VIC,Bendigo,Greater Bendigo
15,12,2009,36,VIC,Bendigo,Greater Bendigo
16,12,2009,21,VIC,Bendigo,Greater Bendigo
17,12,2009,27,VIC,Bendigo,Greater Bendigo
18,12,2009,60,VIC,Bendigo,Greater Bendigo
19,12,2009,55,VIC,Bendigo,Greater Bendigo
20,12,2009,54,VIC,Bendigo,Greater Bendigo
21,12,2009,47,VIC,Bendigo,Greater Bendigo
22,12,2009,31,VIC,Bendigo,Greater Bendigo
23,12,2009,36,VIC,Bendigo,Greater Bendigo
24,12,2009,20,VIC,Bendigo,Greater Bendigo
25,12,2009,52,VIC,Bendigo,Greater Bendigo
26,12,2009,50,VIC,Bendigo,Greater Bendigo
27,12,2009,57,VIC,Bendigo,Greater Bendigo
28,12,2009,36,VIC,Bendigo,Greater Bendigo
29,12,2009,43,VIC,Bendigo,Greater Bendigo
30,12,2009,29,VIC,Bendigo,Greater Bendigo
31,12,2009,48,VIC,Bendigo,Greater Bendigo
1,1,2010,84,VIC,Bendigo,Greater Bendigo
2,1,2010,66,VIC,Bendigo,Greater Bendigo
3,1,2010,49,VIC,Bendigo,Greater Bendigo
4,1,2010,55,VIC,Bendigo,Greater Bendigo
5,1,2010,43,VIC,Bendigo,Greater Bendigo
6,1,2010,58,VIC,Bendigo,Greater Bendigo
7,1,2010,52,VIC,Bendigo,Greater Bendigo
8,1,2010,49,VIC,Bendigo,Greater Bendigo
9,1,2010,26,VIC,Bendigo,Greater Bendigo
10,1,2010,24,VIC,Bendigo,Greater Bendigo
11,1,2010,41,VIC,Bendigo,Greater Bendigo
12,1,2010,20,VIC,Bendigo,Greater Bendigo
13,1,2010,70,VIC,Bendigo,Greater Bendigo
14,1,2010,48,VIC,Bendigo,Greater Bendigo
15,1,2010,58,VIC,Bendigo,Greater Bendigo
16,1,2010,42,VIC,Bendigo,Greater Bendigo
17,1,2010,52,VIC,Bendigo,Greater Bendigo
18,1,2010,56,VIC,Bendigo,Greater Bendigo
19,1,2010,50,VIC,Bendigo,Greater Bendigo
20,1,2010,62,VIC,Bendigo,Greater Bendigo
21,1,2010,63,VIC,Bendigo,Greater Bendigo
22,1,2010,30,VIC,Bendigo,Greater Bendigo
23,1,2010,54,VIC,Bendigo,Greater Bendigo
24,1,2010,49,VIC,Bendigo,Greater Bendigo
25,1,2010,49,VIC,Bendigo,Greater Bendigo
26,1,2010,30,VIC,Bendigo,Greater Bendigo
27,1,2010,58,VIC,Bendigo,Greater Bendigo
28,1,2010,60,VIC,Bendigo,Greater Bendigo
29,1,2010,58,VIC,Bendigo,Greater Bendigo
30,1,2010,52,VIC,Bendigo,Greater Bendigo
31,1,2010,50,VIC,Bendigo,Greater Bendigo
1,2,2010,66,VIC,Bendigo,Greater Bendigo
2,2,2010,46,VIC,Bendigo,Greater Bendigo
3,2,2010,43,VIC,Bendigo,Greater Bendigo
4,2,2010,47,VIC,Bendigo,Greater Bendigo
5,2,2010,75,VIC,Bendigo,Greater Bendigo
6,2,2010,54,VIC,Bendigo,Greater Bendigo
7,2,2010,54,VIC,Bendigo,Greater Bendigo
8,2,2010,58,VIC,Bendigo,Greater Bendigo
9,2,2010,57,VIC,Bendigo,Greater Bendigo
10,2,2010,64,VIC,Bendigo,Greater Bendigo
11,2,2010,69,VIC,Bendigo,Greater Bendigo
12,2,2010,75,VIC,Bendigo,Greater Bendigo
13,2,2010,74,VIC,Bendigo,Greater Bendigo
14,2,2010,76,VIC,Bendigo,Greater Bendigo
15,2,2010,77,VIC,Bendigo,Greater Bendigo
16,2,2010,61,VIC,Bendigo,Greater Bendigo
17,2,2010,54,VIC,Bendigo,Greater Bendigo
18,2,2010,57,VIC,Bendigo,Greater Bendigo
19,2,2010,51,VIC,Bendigo,Greater Bendigo
20,2,2010,47,VIC,Bendigo,Greater Bendigo
21,2,2010,48,VIC,Bendigo,Greater Bendigo
22,2,2010,82,VIC,Bendigo,Greater Bendigo
23,2,2010,53,VIC,Bendigo,Greater Bendigo
24,2,2010,54,VIC,Bendigo,Greater Bendigo
25,2,2010,53,VIC,Bendigo,Greater Bendigo
26,2,2010,53,VIC,Bendigo,Greater Bendigo
27,2,2010,78,VIC,Bendigo,Greater Bendigo
28,2,2010,56,VIC,Bendigo,Greater Bendigo
1,3,2010,47,VIC,Bendigo,Greater Bendigo
2,3,2010,60,VIC,Bendigo,Greater Bendigo
3,3,2010,67,VIC,Bendigo,Greater Bendigo
4,3,2010,56,VIC,Bendigo,Greater Bendigo
5,3,2010,91,VIC,Bendigo,Greater Bendigo
6,3,2010,65.5,VIC,Bendigo,Greater Bendigo
7,3,2010,92,VIC,Bendigo,Greater Bendigo
8,3,2010,98,VIC,Bendigo,Greater Bendigo
9,3,2010,88,VIC,Bendigo,Greater Bendigo
10,3,2010,67,VIC,Bendigo,Greater Bendigo
11,3,2010,67,VIC,Bendigo,Greater Bendigo
12,3,2010,73,VIC,Bendigo,Greater Bendigo
13,3,2010,68,VIC,Bendigo,Greater Bendigo
14,3,2010,66,VIC,Bendigo,Greater Bendigo
15,3,2010,65,VIC,Bendigo,Greater Bendigo
16,3,2010,53,VIC,Bendigo,Greater Bendigo
17,3,2010,57,VIC,Bendigo,Greater Bendigo
18,3,2010,62,VIC,Bendigo,Greater Bendigo
19,3,2010,54,VIC,Bendigo,Greater Bendigo
20,3,2010,87,VIC,Bendigo,Greater Bendigo
21,3,2010,62,VIC,Bendigo,Greater Bendigo
22,3,2010,67,VIC,Bendigo,Greater Bendigo
23,3,2010,76,VIC,Bendigo,Greater Bendigo
24,3,2010,82,VIC,Bendigo,Greater Bendigo
25,3,2010,80,VIC,Bendigo,Greater Bendigo
26,3,2010,67,VIC,Bendigo,Greater Bendigo
27,3,2010,83,VIC,Bendigo,Greater Bendigo
28,3,2010,65,VIC,Bendigo,Greater Bendigo
29,3,2010,94,VIC,Bendigo,Greater Bendigo
30,3,2010,78,VIC,Bendigo,Greater Bendigo
31,3,2010,74,VIC,Bendigo,Greater Bendigo
1,4,2010,84,VIC,Bendigo,Greater Bendigo
2,4,2010,79,VIC,Bendigo,Greater Bendigo
3,4,2010,76,VIC,Bendigo,Greater Bendigo
4,4,2010,56,VIC,Bendigo,Greater Bendigo
5,4,2010,58,VIC,Bendigo,Greater Bendigo
6,4,2010,56,VIC,Bendigo,Greater Bendigo
7,4,2010,92,VIC,Bendigo,Greater Bendigo
8,4,2010,86,VIC,Bendigo,Greater Bendigo
9,4,2010,76,VIC,Bendigo,Greater Bendigo
10,4,2010,97,VIC,Bendigo,Greater Bendigo
11,4,2010,69,VIC,Bendigo,Greater Bendigo
12,4,2010,72,VIC,Bendigo,Greater Bendigo
13,4,2010,61,VIC,Bendigo,Greater Bendigo
14,4,2010,74,VIC,Bendigo,Greater Bendigo
15,4,2010,70,VIC,Bendigo,Greater Bendigo
16,4,2010,74,VIC,Bendigo,Greater Bendigo
17,4,2010,63,VIC,Bendigo,Greater Bendigo
18,4,2010,67,VIC,Bendigo,Greater Bendigo
19,4,2010,64,VIC,Bendigo,Greater Bendigo
20,4,2010,69,VIC,Bendigo,Greater Bendigo
21,4,2010,76,VIC,Bendigo,Greater Bendigo
22,4,2010,74,VIC,Bendigo,Greater Bendigo
23,4,2010,57,VIC,Bendigo,Greater Bendigo
24,4,2010,95,VIC,Bendigo,Greater Bendigo
25,4,2010,80,VIC,Bendigo,Greater Bendigo
26,4,2010,77,VIC,Bendigo,Greater Bendigo
27,4,2010,76,VIC,Bendigo,Greater Bendigo
28,4,2010,82,VIC,Bendigo,Greater Bendigo
29,4,2010,88,VIC,Bendigo,Greater Bendigo
30,4,2010,69,VIC,Bendigo,Greater Bendigo
1,5,2010,90,VIC,Bendigo,Greater Bendigo
2,5,2010,76,VIC,Bendigo,Greater Bendigo
3,5,2010,65,VIC,Bendigo,Greater Bendigo
4,5,2010,64,VIC,Bendigo,Greater Bendigo
5,5,2010,84,VIC,Bendigo,Greater Bendigo
6,5,2010,91,VIC,Bendigo,Greater Bendigo
7,5,2010,97,VIC,Bendigo,Greater Bendigo
8,5,2010,79,VIC,Bendigo,Greater Bendigo
9,5,2010,82,VIC,Bendigo,Greater Bendigo
10,5,2010,83,VIC,Bendigo,Greater Bendigo
11,5,2010,82,VIC,Bendigo,Greater Bendigo
12,5,2010,77,VIC,Bendigo,Greater Bendigo
13,5,2010,84,VIC,Bendigo,Greater Bendigo
14,5,2010,77,VIC,Bendigo,Greater Bendigo
15,5,2010,87,VIC,Bendigo,Greater Bendigo
16,5,2010,79,VIC,Bendigo,Greater Bendigo
17,5,2010,84,VIC,Bendigo,Greater Bendigo
18,5,2010,86,VIC,Bendigo,Greater Bendigo
19,5,2010,77,VIC,Bendigo,Greater Bendigo
20,5,2010,76,VIC,Bendigo,Greater Bendigo
21,5,2010,82,VIC,Bendigo,Greater Bendigo
22,5,2010,67,VIC,Bendigo,Greater Bendigo
23,5,2010,68,VIC,Bendigo,Greater Bendigo
24,5,2010,68,VIC,Bendigo,Greater Bendigo
25,5,2010,96,VIC,Bendigo,Greater Bendigo
26,5,2010,88,VIC,Bendigo,Greater Bendigo
27,5,2010,96,VIC,Bendigo,Greater Bendigo
28,5,2010,86,VIC,Bendigo,Greater Bendigo
29,5,2010,96,VIC,Bendigo,Greater Bendigo
30,5,2010,78,VIC,Bendigo,Greater Bendigo
31,5,2010,74,VIC,Bendigo,Greater Bendigo
1,6,2010,92,VIC,Bendigo,Greater Bendigo
2,6,2010,97,VIC,Bendigo,Greater Bendigo
3,6,2010,82,VIC,Bendigo,Greater Bendigo
4,6,2010,95,VIC,Bendigo,Greater Bendigo
5,6,2010,91,VIC,Bendigo,Greater Bendigo
6,6,2010,75,VIC,Bendigo,Greater Bendigo
7,6,2010,97,VIC,Bendigo,Greater Bendigo
8,6,2010,93,VIC,Bendigo,Greater Bendigo
9,6,2010,94,VIC,Bendigo,Greater Bendigo
10,6,2010,87,VIC,Bendigo,Greater Bendigo
11,6,2010,84,VIC,Bendigo,Greater Bendigo
12,6,2010,79,VIC,Bendigo,Greater Bendigo
13,6,2010,62,VIC,Bendigo,Greater Bendigo
14,6,2010,74,VIC,Bendigo,Greater Bendigo
15,6,2010,82,VIC,Bendigo,Greater Bendigo
16,6,2010,97,VIC,Bendigo,Greater Bendigo
17,6,2010,82,VIC,Bendigo,Greater Bendigo
18,6,2010,100,VIC,Bendigo,Greater Bendigo
19,6,2010,96,VIC,Bendigo,Greater Bendigo
20,6,2010,95,VIC,Bendigo,Greater Bendigo
21,6,2010,97,VIC,Bendigo,Greater Bendigo
22,6,2010,82,VIC,Bendigo,Greater Bendigo
23,6,2010,78,VIC,Bendigo,Greater Bendigo
24,6,2010,89,VIC,Bendigo,Greater Bendigo
25,6,2010,96,VIC,Bendigo,Greater Bendigo
26,6,2010,79,VIC,Bendigo,Greater Bendigo
27,6,2010,95,VIC,Bendigo,Greater Bendigo
28,6,2010,91,VIC,Bendigo,Greater Bendigo
29,6,2010,93,VIC,Bendigo,Greater Bendigo
30,6,2010,95,VIC,Bendigo,Greater Bendigo
1,7,2010,99,VIC,Bendigo,Greater Bendigo
2,7,2010,100,VIC,Bendigo,Greater Bendigo
3,7,2010,97,VIC,Bendigo,Greater Bendigo
4,7,2010,94,VIC,Bendigo,Greater Bendigo
5,7,2010,81,VIC,Bendigo,Greater Bendigo
6,7,2010,87,VIC,Bendigo,Greater Bendigo
7,7,2010,91,VIC,Bendigo,Greater Bendigo
8,7,2010,88,VIC,Bendigo,Greater Bendigo
9,7,2010,85,VIC,Bendigo,Greater Bendigo
10,7,2010,81,VIC,Bendigo,Greater Bendigo
11,7,2010,96,VIC,Bendigo,Greater Bendigo
12,7,2010,100,VIC,Bendigo,Greater Bendigo
13,7,2010,84,VIC,Bendigo,Greater Bendigo
14,7,2010,88,VIC,Bendigo,Greater Bendigo
15,7,2010,86,VIC,Bendigo,Greater Bendigo
16,7,2010,83,VIC,Bendigo,Greater Bendigo
17,7,2010,93,VIC,Bendigo,Greater Bendigo
18,7,2010,82,VIC,Bendigo,Greater Bendigo
19,7,2010,95,VIC,Bendigo,Greater Bendigo
20,7,2010,89,VIC,Bendigo,Greater Bendigo
21,7,2010,95,VIC,Bendigo,Greater Bendigo
22,7,2010,94,VIC,Bendigo,Greater Bendigo
23,7,2010,90,VIC,Bendigo,Greater Bendigo
24,7,2010,83,VIC,Bendigo,Greater Bendigo
25,7,2010,85,VIC,Bendigo,Greater Bendigo
26,7,2010,94,VIC,Bendigo,Greater Bendigo
27,7,2010,85,VIC,Bendigo,Greater Bendigo
28,7,2010,84,VIC,Bendigo,Greater Bendigo
29,7,2010,99,VIC,Bendigo,Greater Bendigo
30,7,2010,100,VIC,Bendigo,Greater Bendigo
31,7,2010,90,VIC,Bendigo,Greater Bendigo
1,8,2010,86,VIC,Bendigo,Greater Bendigo
2,8,2010,70,VIC,Bendigo,Greater Bendigo
3,8,2010,68,VIC,Bendigo,Greater Bendigo
4,8,2010,91,VIC,Bendigo,Greater Bendigo
5,8,2010,89,VIC,Bendigo,Greater Bendigo
6,8,2010,84,VIC,Bendigo,Greater Bendigo
7,8,2010,84,VIC,Bendigo,Greater Bendigo
8,8,2010,79,VIC,Bendigo,Greater Bendigo
9,8,2010,82,VIC,Bendigo,Greater Bendigo
10,8,2010,95,VIC,Bendigo,Greater Bendigo
11,8,2010,96,VIC,Bendigo,Greater Bendigo
12,8,2010,75,VIC,Bendigo,Greater Bendigo
13,8,2010,87,VIC,Bendigo,Greater Bendigo
14,8,2010,85,VIC,Bendigo,Greater Bendigo
15,8,2010,97,VIC,Bendigo,Greater Bendigo
16,8,2010,64,VIC,Bendigo,Greater Bendigo
17,8,2010,82,VIC,Bendigo,Greater Bendigo
18,8,2010,77,VIC,Bendigo,Greater Bendigo
19,8,2010,79,VIC,Bendigo,Greater Bendigo
20,8,2010,92,VIC,Bendigo,Greater Bendigo
21,8,2010,95,VIC,Bendigo,Greater Bendigo
22,8,2010,99,VIC,Bendigo,Greater Bendigo
23,8,2010,74,VIC,Bendigo,Greater Bendigo
24,8,2010,87,VIC,Bendigo,Greater Bendigo
25,8,2010,89,VIC,Bendigo,Greater Bendigo
26,8,2010,87,VIC,Bendigo,Greater Bendigo
27,8,2010,75,VIC,Bendigo,Greater Bendigo
28,8,2010,85,VIC,Bendigo,Greater Bendigo
29,8,2010,75,VIC,Bendigo,Greater Bendigo
30,8,2010,80,VIC,Bendigo,Greater Bendigo
31,8,2010,78,VIC,Bendigo,Greater Bendigo
1,9,2010,96,VIC,Bendigo,Greater Bendigo
2,9,2010,76,VIC,Bendigo,Greater Bendigo
3,9,2010,73,VIC,Bendigo,Greater Bendigo
4,9,2010,99,VIC,Bendigo,Greater Bendigo
5,9,2010,81,VIC,Bendigo,Greater Bendigo
6,9,2010,63,VIC,Bendigo,Greater Bendigo
7,9,2010,72,VIC,Bendigo,Greater Bendigo
8,9,2010,79,VIC,Bendigo,Greater Bendigo
9,9,2010,91,VIC,Bendigo,Greater Bendigo
10,9,2010,73,VIC,Bendigo,Greater Bendigo
11,9,2010,83,VIC,Bendigo,Greater Bendigo
12,9,2010,66,VIC,Bendigo,Greater Bendigo
13,9,2010,83,VIC,Bendigo,Greater Bendigo
14,9,2010,63,VIC,Bendigo,Greater Bendigo
15,9,2010,67,VIC,Bendigo,Greater Bendigo
16,9,2010,62,VIC,Bendigo,Greater Bendigo
17,9,2010,66,VIC,Bendigo,Greater Bendigo
18,9,2010,72,VIC,Bendigo,Greater Bendigo
19,9,2010,65,VIC,Bendigo,Greater Bendigo
20,9,2010,69,VIC,Bendigo,Greater Bendigo
21,9,2010,69,VIC,Bendigo,Greater Bendigo
22,9,2010,63,VIC,Bendigo,Greater Bendigo
23,9,2010,61,VIC,Bendigo,Greater Bendigo
24,9,2010,71,VIC,Bendigo,Greater Bendigo
25,9,2010,62,VIC,Bendigo,Greater Bendigo
26,9,2010,68,VIC,Bendigo,Greater Bendigo
27,9,2010,74,VIC,Bendigo,Greater Bendigo
28,9,2010,71,VIC,Bendigo,Greater Bendigo
29,9,2010,56,VIC,Bendigo,Greater Bendigo
